item_id,restaurant_id,item_name,category,price,is_veg,is_available,popularity_rank,calories
I002061,R0149,Paneer Butter Masala,main_course,100.0,True,True,42,574
I002062,R0149,Rose Sharbat,beverage,78.0,False,True,32,174
I002063,R0150,Kheer,dessert,699.0,True,False,14,486
I002064,R0150,Fruit Custard,dessert,699.0,True,True,61,639
I002065,R0150,Fish Tikka,starter,449.0,True,True,56,154
I002066,R0150,Corn on the Cob,snack,663.0,True,True,42,874
I002067,R0150,Fish Tikka,starter,409.0,True,True,49,671
I002068,R0150,Masala Dosa,main_course,380.0,True,True,22,696
I002069,R0150,Gulab Jamun,dessert,437.0,True,True,27,329
I002070,R0150,Garlic Naan,side_dish,755.0,True,True,56,250
I002071,R0150,Coca-Cola,beverage,465.0,True,True,68,664
I002072,R0150,Masala Dosa,main_course,681.0,True,True,60,237
I002073,R0150,Cheesecake Slice,dessert,319.0,True,False,36,309
I002074,R0150,Crispy Corn,starter,787.0,True,True,83,762
I002075,R0150,Pav Bhaji,starter,1026.0,True,True,24,223
I002076,R0150,Rasgulla,dessert,962.0,True,True,72,445
I002077,R0150,Veg Sandwich,snack,422.0,True,True,65,723
I002078,R0150,Veg Wrap,snack,832.0,True,True,43,542
I002079,R0150,Green Salad,side_dish,736.0,True,True,59,550
I002080,R0151,Fresh Lime Soda,beverage,744.0,True,True,65,104
I002081,R0151,Papad,side_dish,867.0,True,True,90,654
I002082,R0151,Laccha Paratha,side_dish,495.0,True,True,34,844
I002083,R0151,Fish Curry,main_course,585.0,True,True,76,172
I002084,R0151,Mango Shake,beverage,417.0,True,False,9,730
I002085,R0151,Popcorn Chicken,snack,944.0,True,True,10,689
I002086,R0151,Cold Coffee,beverage,435.0,True,True,62,853
I002087,R0151,Butter Naan,side_dish,604.0,True,True,48,249
I002088,R0151,Garlic Bread (plain),snack,925.0,True,True,99,147
I002089,R0151,Ice Cream (Chocolate),dessert,600.0,True,True,41,616
I002090,R0151,Fried Rice,main_course,1130.0,True,False,90,599
I002091,R0151,Pav Bhaji,starter,586.0,True,True,20,458
I002092,R0151,Sev Puri,snack,685.0,True,True,94,421
I002093,R0151,Gulab Jamun,dessert,1023.0,True,True,58,486
I002094,R0151,Garlic Naan,side_dish,835.0,True,True,61,360
I002095,R0151,Popcorn Chicken,snack,478.0,True,True,17,456
I002096,R0151,Cheesecake Slice,dessert,894.0,True,True,47,267
I002097,R0151,Green Salad,side_dish,967.0,True,True,40,612
I002098,R0151,Fish Curry,main_course,751.0,True,True,91,402
I002099,R0151,Brownie,dessert,538.0,True,True,1,113
I002100,R0152,Chicken Pizza,main_course,42.0,False,True,56,679
I002101,R0152,Butter Chicken,main_course,116.0,False,True,10,492
I002102,R0152,Veg Spring Rolls,starter,106.0,True,True,87,853
I002103,R0152,Chicken Sandwich,snack,65.0,False,True,26,608
I002104,R0152,Sev Puri,snack,46.0,True,True,62,158
I002105,R0152,Salan,side_dish,37.0,True,True,38,124
I002106,R0152,Kulfi,dessert,98.0,False,True,27,445
I002107,R0152,Veg Wrap,snack,51.0,True,False,74,420
I002108,R0152,Jeera Rice,side_dish,79.0,False,True,85,114
I002109,R0152,Pita Bread,side_dish,37.0,True,True,96,836
I002110,R0152,Mineral Water,beverage,94.0,True,True,54,797
I002111,R0153,Gajar Ka Halwa,dessert,853.0,True,True,38,502
I002112,R0153,Mini Burgers,snack,765.0,True,True,70,879
I002113,R0153,Rasgulla,dessert,629.0,True,True,2,615
I002114,R0153,Coleslaw,side_dish,980.0,True,True,60,331
I002115,R0153,Masala Chai,beverage,884.0,True,True,60,569
I002116,R0153,Mutton Biryani,main_course,804.0,False,True,42,476
I002117,R0153,Rasgulla,dessert,702.0,True,True,10,649
I002118,R0153,Kulfi,dessert,539.0,False,True,91,479
I002119,R0153,Garlic Bread (plain),snack,581.0,False,True,43,833
I002120,R0153,Hakka Noodles,main_course,1372.0,False,True,74,878
I002121,R0153,Hakka Noodles,main_course,429.0,True,True,28,471
I002122,R0153,Onion Rings,starter,823.0,False,True,85,448
I002123,R0153,Chicken Sandwich,snack,1345.0,True,True,47,519
I002124,R0153,Pasta Arrabiata,main_course,1176.0,True,True,5,181
I002125,R0153,Masala Dosa,main_course,643.0,False,True,28,880
I002126,R0153,Veg Spring Rolls,starter,783.0,True,True,66,135
I002127,R0153,Coleslaw,side_dish,404.0,False,True,15,696
I002128,R0153,Popcorn Chicken,snack,1186.0,True,True,86,591
I002129,R0153,Jeera Rice,side_dish,977.0,False,True,62,514
I002130,R0153,Samosa (2 pcs),starter,461.0,True,True,33,232
I002131,R0154,Chicken Biryani,main_course,214.0,True,True,27,306
I002132,R0154,Ice Cream (Chocolate),dessert,143.0,False,True,40,501
I002133,R0154,Green Salad,side_dish,181.0,True,True,36,649
I002134,R0154,Salan,side_dish,199.0,True,True,83,327
I002135,R0154,Salan,side_dish,250.0,False,True,21,890
I002136,R0154,Garlic Bread (plain),snack,171.0,True,True,62,324
I002137,R0154,Butter Chicken,main_course,146.0,False,True,64,309
I002138,R0154,Egg Curry,main_course,176.0,True,True,15,807
I002139,R0154,Veg Seekh Kebab,starter,216.0,True,True,42,529
I002140,R0154,Chicken Wings,starter,114.0,True,True,78,236
I002141,R0154,Veg Wrap,snack,263.0,True,True,57,327
I002142,R0154,Ice Cream (Vanilla),dessert,227.0,True,True,36,254
I002143,R0154,Cold Coffee,beverage,219.0,True,False,41,157
I002144,R0154,Halwa,dessert,257.0,True,True,76,679
I002145,R0154,Kulfi,dessert,183.0,True,True,53,889
I002146,R0154,Gajar Ka Halwa,dessert,153.0,True,True,75,197
I002147,R0154,Coca-Cola,beverage,128.0,True,True,43,326
I002148,R0155,Paneer Tikka,starter,159.0,True,True,15,486
I002149,R0155,Samosa (2 pcs),starter,472.0,False,True,77,149
I002150,R0155,Sweet Lassi,beverage,146.0,True,True,48,345
I002151,R0155,Rajma Chawal,main_course,443.0,True,True,97,678
I002152,R0155,Chicken Biryani,main_course,319.0,False,True,56,861
I002153,R0155,Sweet Lassi,beverage,109.0,True,False,72,315
I002154,R0155,Mango Lassi,beverage,384.0,True,True,58,234
I002155,R0155,Crispy Corn,starter,151.0,False,True,12,403
I002156,R0156,Fresh Lime Soda,beverage,55.0,True,True,82,423
I002157,R0156,Masala Dosa,main_course,160.0,True,True,85,248
I002158,R0156,Masala Dosa,main_course,70.0,True,True,22,874
I002159,R0156,Cold Coffee,beverage,78.0,True,True,55,125
I002160,R0156,Gajar Ka Halwa,dessert,92.0,False,True,94,871
I002161,R0156,Chicken Pizza,main_course,102.0,False,True,74,816
I002162,R0156,Dal Makhani,main_course,138.0,False,False,60,487
I002163,R0156,Veg Spring Rolls,starter,91.0,False,True,57,455
I002164,R0156,Butter Chicken,main_course,64.0,False,True,96,316
I002165,R0156,Buttermilk,beverage,78.0,True,False,88,665
I002166,R0156,Masala Chai,beverage,104.0,True,True,65,495
I002167,R0156,Mango Shake,beverage,42.0,True,True,92,715
I002168,R0156,Veg Sandwich,snack,115.0,True,True,28,388
I002169,R0156,Chicken Wings,starter,107.0,True,True,85,848
I002170,R0156,Garlic Bread (plain),snack,129.0,True,True,36,304
I002171,R0156,Pav Bhaji,starter,63.0,True,True,84,747
I002172,R0156,Raita,side_dish,67.0,True,True,41,203
I002173,R0156,Chicken Biryani,main_course,174.0,True,True,92,272
I002174,R0156,Veg Sandwich,snack,98.0,True,True,52,193
I002175,R0157,Corn on the Cob,snack,372.0,True,True,96,380
I002176,R0157,Masala Fries,snack,382.0,True,True,27,344
I002177,R0157,Green Salad,side_dish,388.0,True,True,45,137
I002178,R0157,Sweet Lassi,beverage,841.0,True,True,3,745
I002179,R0157,Pav Bhaji,starter,821.0,True,True,90,467
I002180,R0157,Cold Coffee,beverage,1162.0,True,True,56,650
I002181,R0157,Egg Curry,main_course,659.0,True,True,83,319
I002182,R0157,Corn on the Cob,snack,1018.0,True,True,76,685
I002183,R0157,Veg Wrap,snack,385.0,True,True,1,178
I002184,R0157,Garlic Naan,side_dish,355.0,True,True,55,165
I002185,R0157,Gajar Ka Halwa,dessert,998.0,True,True,93,335
I002186,R0157,Steamed Rice,side_dish,1000.0,True,True,52,793
I002187,R0158,Rajma Chawal,main_course,49.0,True,True,87,697
I002188,R0158,Paneer Tikka,starter,60.0,False,True,78,154
I002189,R0158,Dal Makhani,main_course,116.0,True,True,37,785
I002190,R0158,Crispy Corn,starter,108.0,True,True,3,333
I002191,R0158,Chocolate Mousse,dessert,64.0,False,True,53,567
I002192,R0158,Veg Seekh Kebab,starter,40.0,True,True,27,736
I002193,R0158,Garlic Bread (plain),snack,137.0,False,True,9,868
I002194,R0158,Raita,side_dish,138.0,True,True,77,404
I002195,R0158,Chocolate Mousse,dessert,63.0,True,True,40,286
I002196,R0158,Crispy Corn,starter,94.0,True,True,7,142
I002197,R0159,Masala Chai,beverage,181.0,True,True,41,508
I002198,R0159,Pita Bread,side_dish,300.0,True,True,31,136
I002199,R0159,Ice Cream (Chocolate),dessert,262.0,True,True,22,348
I002200,R0159,Sweet Lassi,beverage,282.0,True,True,56,311
I002201,R0159,Chicken Pizza,main_course,329.0,True,True,43,811
I002202,R0159,Papad,side_dish,130.0,True,False,59,838
I002203,R0159,Mango Shake,beverage,322.0,True,True,73,233
I002204,R0159,Sev Puri,snack,132.0,True,True,56,368
I002205,R0159,Fresh Lime Soda,beverage,111.0,True,True,64,563
I002206,R0159,Veg Wrap,snack,226.0,True,True,75,541
I002207,R0159,Aloo Tikki,starter,391.0,True,True,71,586
I002208,R0159,Pita Bread,side_dish,285.0,True,True,59,553
I002209,R0159,Chicken Wings,starter,247.0,True,True,62,661
I002210,R0160,Rose Sharbat,beverage,147.0,True,True,28,662
I002211,R0160,Watermelon Juice,beverage,143.0,True,True,85,168
I002212,R0160,Corn on the Cob,snack,83.0,True,True,89,691
I002213,R0160,Laccha Paratha,side_dish,183.0,True,True,61,263
I002214,R0160,Fresh Lime Soda,beverage,224.0,True,True,80,467
I002215,R0160,Popcorn Chicken,snack,113.0,True,True,75,199
I002216,R0160,Popcorn Chicken,snack,72.0,True,True,21,300
I002217,R0160,Rasgulla,dessert,178.0,True,True,26,593
I002218,R0160,Dal Makhani,main_course,245.0,True,True,83,382
I002219,R0160,Garlic Bread,side_dish,249.0,True,True,19,754
I002220,R0160,Egg Curry,main_course,130.0,True,True,16,436
I002221,R0160,Green Salad,side_dish,87.0,True,True,4,805
I002222,R0160,Paneer Tikka,starter,93.0,True,True,54,101
I002223,R0160,Chicken Sandwich,snack,68.0,True,True,60,467
I002224,R0160,Egg Curry,main_course,194.0,True,True,96,897
I002225,R0160,Mineral Water,beverage,64.0,True,False,14,127
I002226,R0160,Buttermilk,beverage,164.0,True,True,78,858
I002227,R0160,Garlic Naan,side_dish,185.0,True,True,61,395
I002228,R0160,Hakka Noodles,main_course,160.0,True,True,79,476
I002229,R0160,Pav Bhaji,starter,130.0,True,True,70,831
I002230,R0161,Chocolate Mousse,dessert,136.0,True,True,63,543
I002231,R0161,Sev Puri,snack,261.0,False,True,98,338
I002232,R0161,Egg Curry,main_course,63.0,False,True,46,409
I002233,R0161,Green Salad,side_dish,177.0,True,True,54,142
I002234,R0161,Nachos,snack,253.0,True,True,27,831
I002235,R0161,Laccha Paratha,side_dish,195.0,True,True,83,434
I002236,R0161,Pav Bhaji,starter,67.0,True,True,44,896
I002237,R0161,Raita,side_dish,118.0,False,True,49,884
I002238,R0161,Papad,side_dish,232.0,True,True,84,782
I002239,R0161,Pasta Arrabiata,main_course,61.0,True,True,11,765
I002240,R0161,Halwa,dessert,195.0,False,True,31,418
I002241,R0161,Popcorn Chicken,snack,134.0,True,True,40,122
I002242,R0161,Fish Tikka,starter,98.0,True,True,49,547
I002243,R0161,Rose Sharbat,beverage,136.0,True,True,35,560
I002244,R0161,Garlic Bread,side_dish,164.0,False,True,93,377
I002245,R0161,Masala Dosa,main_course,129.0,True,False,60,873
I002246,R0161,Fresh Lime Soda,beverage,245.0,False,True,79,330
I002247,R0161,Jeera Rice,side_dish,116.0,True,True,81,230
I002248,R0161,Paneer Butter Masala,main_course,260.0,True,True,47,747
I002249,R0162,Chicken Biryani,main_course,423.0,True,True,60,302
I002250,R0162,Rajma Chawal,main_course,313.0,False,True,58,282
I002251,R0162,Corn on the Cob,snack,431.0,True,True,89,321
I002252,R0162,Jeera Rice,side_dish,224.0,True,True,46,318
I002253,R0162,Sprite,beverage,448.0,True,True,12,177
I002254,R0162,Masala Dosa,main_course,593.0,True,True,83,804
I002255,R0162,French Fries,snack,303.0,False,True,22,756
I002256,R0162,Garlic Bread,side_dish,319.0,True,True,22,324
I002257,R0163,Veg Seekh Kebab,starter,118.0,True,True,13,606
I002258,R0163,Fish Tikka,starter,140.0,True,True,38,225
I002259,R0163,Aloo Tikki,starter,74.0,False,True,45,120
I002260,R0163,Chole Bhature,main_course,143.0,True,True,71,229
I002261,R0163,Coca-Cola,beverage,142.0,True,True,76,304
I002262,R0163,Popcorn Chicken,snack,77.0,True,True,39,406
I002263,R0163,Chicken Biryani,main_course,39.0,True,True,58,268
I002264,R0163,Crispy Corn,starter,137.0,True,True,54,175
I002265,R0163,Rasgulla,dessert,117.0,True,True,27,658
I002266,R0163,Margherita Pizza,main_course,69.0,True,False,67,737
I002267,R0163,Ice Cream (Vanilla),dessert,102.0,True,True,73,277
I002268,R0163,Green Salad,side_dish,62.0,True,True,94,744
I002269,R0163,Gajar Ka Halwa,dessert,44.0,True,True,80,676
I002270,R0163,Garlic Bread,side_dish,125.0,True,False,6,677
I002271,R0163,Hakka Noodles,main_course,149.0,False,True,96,571
I002272,R0163,Laccha Paratha,side_dish,119.0,True,True,15,815
I002273,R0163,Fried Rice,main_course,86.0,True,True,10,408
I002274,R0164,Pita Bread,side_dish,294.0,True,True,72,298
I002275,R0164,Salan,side_dish,322.0,True,True,59,208
I002276,R0164,Pita Bread,side_dish,193.0,True,True,7,663
I002277,R0164,Corn on the Cob,snack,256.0,True,True,93,863
I002278,R0164,Fresh Lime Soda,beverage,349.0,True,True,49,148
I002279,R0164,Masala Fries,snack,343.0,False,True,91,254
I002280,R0164,Kulfi,dessert,186.0,True,True,24,554
I002281,R0164,Pav Bhaji,starter,184.0,True,True,16,718
I002282,R0164,Egg Curry,main_course,95.0,False,True,78,578
I002283,R0164,Bhel Puri,snack,228.0,False,True,17,267
I002284,R0164,Butter Naan,side_dish,144.0,False,True,98,273
I002285,R0164,Veg Seekh Kebab,starter,129.0,False,True,18,697
I002286,R0164,Sweet Lassi,beverage,217.0,True,True,54,659
I002287,R0164,Fried Rice,main_course,113.0,False,True,47,349
I002288,R0165,Gajar Ka Halwa,dessert,314.0,True,True,5,272
I002289,R0165,Samosa (2 pcs),starter,627.0,False,True,82,533
I002290,R0165,Gulab Jamun,dessert,365.0,True,True,81,665
I002291,R0165,Onion Rings,starter,729.0,True,True,76,822
I002292,R0165,Steamed Rice,side_dish,671.0,True,True,15,719
I002293,R0165,Pav Bhaji,starter,824.0,False,True,99,869
I002294,R0165,Kheer,dessert,781.0,True,True,19,449
I002295,R0165,Rose Sharbat,beverage,285.0,True,True,86,811
I002296,R0166,Butter Naan,side_dish,135.0,True,True,29,112
I002297,R0166,Ice Cream (Vanilla),dessert,173.0,True,True,92,365
I002298,R0166,Mineral Water,beverage,129.0,True,True,59,779
I002299,R0166,Garlic Bread (plain),snack,136.0,True,True,55,225
I002300,R0166,Paneer Tikka,starter,366.0,True,False,7,187
I002301,R0166,Kheer,dessert,122.0,True,True,70,263
I002302,R0166,Mango Shake,beverage,339.0,False,True,80,561
I002303,R0166,Mini Burgers,snack,420.0,False,True,31,123
I002304,R0166,Chicken Sandwich,snack,369.0,False,True,74,629
I002305,R0166,Bhel Puri,snack,237.0,False,True,12,283
I002306,R0166,Sprite,beverage,426.0,True,True,25,539
I002307,R0166,Hakka Noodles,main_course,246.0,False,True,89,363
I002308,R0167,French Fries,snack,646.0,True,True,11,628
I002309,R0167,Veg Sandwich,snack,333.0,True,True,29,412
I002310,R0167,Cheesecake Slice,dessert,646.0,True,False,82,448
I002311,R0167,Sev Puri,snack,339.0,True,True,77,581
I002312,R0167,Crispy Corn,starter,714.0,True,True,86,153
I002313,R0167,Pav Bhaji,starter,585.0,True,True,57,313
I002314,R0167,Rajma Chawal,main_course,299.0,True,True,16,765
I002315,R0167,Sprite,beverage,532.0,True,False,87,130
I002316,R0167,Onion Rings,starter,776.0,False,True,87,841
I002317,R0167,Chicken Tikka,starter,198.0,False,True,75,293
I002318,R0167,Margherita Pizza,main_course,502.0,False,False,5,189
I002319,R0168,Dal Makhani,main_course,49.0,True,True,83,168
I002320,R0168,Rajma Chawal,main_course,163.0,True,True,22,812
I002321,R0168,Veg Seekh Kebab,starter,145.0,True,True,41,681
I002322,R0168,Watermelon Juice,beverage,165.0,False,True,70,547
I002323,R0168,Chocolate Mousse,dessert,107.0,True,True,18,515
I002324,R0168,Veg Spring Rolls,starter,133.0,False,True,76,849
I002325,R0168,Bhel Puri,snack,148.0,False,True,10,238
I002326,R0168,Veg Wrap,snack,41.0,False,True,70,427
I002327,R0168,Laccha Paratha,side_dish,85.0,False,True,63,135
I002328,R0168,Chicken Pizza,main_course,54.0,False,True,42,120
I002329,R0168,Masala Fries,snack,68.0,False,True,86,448
I002330,R0168,Chicken Biryani,main_course,74.0,True,True,46,645
I002331,R0168,Gajar Ka Halwa,dessert,47.0,True,True,3,431
I002332,R0169,Ice Cream (Chocolate),dessert,154.0,False,True,21,331
I002333,R0169,Brownie,dessert,96.0,False,True,79,459
I002334,R0169,Cold Coffee,beverage,80.0,False,True,41,281
I002335,R0169,Rasgulla,dessert,105.0,True,True,84,238
I002336,R0169,Laccha Paratha,side_dish,96.0,True,True,12,372
I002337,R0169,Margherita Pizza,main_course,94.0,False,True,25,671
I002338,R0169,Cheesecake Slice,dessert,76.0,True,True,80,766
I002339,R0169,Mineral Water,beverage,106.0,True,True,1,409
I002340,R0169,Fish Tikka,starter,93.0,True,True,29,252
I002341,R0169,Fresh Lime Soda,beverage,81.0,True,True,69,100
I002342,R0169,Rose Sharbat,beverage,145.0,True,True,91,454
I002343,R0169,Mango Lassi,beverage,133.0,True,True,2,833
I002344,R0169,Mineral Water,beverage,123.0,True,True,77,708
I002345,R0170,Fruit Custard,dessert,473.0,True,True,45,891
I002346,R0170,Watermelon Juice,beverage,238.0,True,True,61,496
I002347,R0170,Paneer Butter Masala,main_course,211.0,True,True,11,495
I002348,R0170,Fruit Custard,dessert,411.0,True,True,89,620
I002349,R0170,Garlic Bread,side_dish,271.0,True,True,60,238
I002350,R0170,Paneer Tikka,starter,245.0,True,True,17,320
I002351,R0170,Chicken Wings,starter,147.0,True,True,10,551
I002352,R0170,Buttermilk,beverage,499.0,True,False,60,221
I002353,R0170,Chole Bhature,main_course,141.0,True,True,16,455
I002354,R0170,Garlic Naan,side_dish,179.0,True,True,65,251
I002355,R0170,Garlic Bread,side_dish,447.0,True,True,27,218
I002356,R0170,Chicken Nuggets,starter,404.0,True,True,73,428
I002357,R0170,Ice Cream (Vanilla),dessert,169.0,True,True,49,183
I002358,R0170,Mini Burgers,snack,387.0,True,True,74,760
I002359,R0170,Chicken Biryani,main_course,424.0,True,True,28,305
I002360,R0171,Kheer,dessert,135.0,True,True,4,866
I002361,R0171,Crispy Corn,starter,155.0,True,True,92,441
I002362,R0171,Garlic Bread,side_dish,106.0,True,True,66,329
I002363,R0171,Hakka Noodles,main_course,132.0,True,True,95,428
I002364,R0171,Mini Burgers,snack,165.0,False,True,71,140
I002365,R0171,Bhel Puri,snack,68.0,True,True,84,368
I002366,R0171,French Fries,snack,56.0,False,True,73,640
I002367,R0171,Chicken Wings,starter,189.0,True,True,36,192
I002368,R0171,Masala Fries,snack,151.0,True,True,50,478
I002369,R0171,Mineral Water,beverage,164.0,True,True,99,823
I002370,R0171,Crispy Corn,starter,203.0,True,True,94,825
I002371,R0172,Masala Chai,beverage,1226.0,True,True,52,568
I002372,R0172,Mini Burgers,snack,910.0,False,False,96,740
I002373,R0172,Chicken Wings,starter,559.0,True,True,44,405
I002374,R0172,Jeera Rice,side_dish,1146.0,True,True,75,149
I002375,R0172,Popcorn Chicken,snack,832.0,True,True,3,706
I002376,R0172,Dal Makhani,main_course,952.0,False,True,4,761
I002377,R0172,Chicken Biryani,main_course,788.0,False,True,90,155
I002378,R0172,Samosa (2 pcs),starter,820.0,True,True,90,410
I002379,R0172,Chicken Pizza,main_course,400.0,False,True,58,252
I002380,R0172,Coleslaw,side_dish,1275.0,True,True,21,722
I002381,R0172,Mango Shake,beverage,716.0,True,True,99,457
I002382,R0172,Chocolate Mousse,dessert,478.0,True,True,94,527
I002383,R0172,Samosa (2 pcs),starter,1128.0,False,True,48,519
I002384,R0172,Rose Sharbat,beverage,694.0,True,True,47,737
I002385,R0172,Watermelon Juice,beverage,370.0,True,True,60,125
I002386,R0172,Ice Cream (Chocolate),dessert,789.0,True,True,5,595
I002387,R0172,Veg Seekh Kebab,starter,345.0,False,True,12,419
I002388,R0172,Green Salad,side_dish,859.0,True,False,28,478
I002389,R0172,Halwa,dessert,1130.0,True,True,21,220
I002390,R0172,Veg Biryani,main_course,347.0,False,True,75,672
I002391,R0173,Aloo Tikki,starter,35.0,True,True,66,396
